21474836480,107374182400,REF
68719476736,111669149696,REF
68719476737,111669149697,REF
68719476738,94489280512,REF
120259084288,107374182400,REF
137438953472,133143986176,REF
137438953473,133143986176,REF
137438953474,133143986176,REF
158913789952,167503724546,REF
158913789953,167503724547,REF
158913789954,167503724548,REF
158913789955,167503724549,REF
158913789956,167503724544,REF
158913789957,167503724550,REF
